YEAR,MONTH,DATE,TIME,LOCATION,TEMP_CURRENT,HEAT_INDEX,TEMP_MAX,TEMP_MIN,HUMIDITY,DAILY_PRECIP_PROB,WIND_SPEED(MPH)2025,07,27,21:17,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
2025,07,27,21:18,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
2025,07,27,21:20,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
2025,07,27,21:21,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
2025,07,27,21:21,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
2025,07,27,21:22,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
2025,07,27,21:22,Fitchburg,80.91,86.22,88.21,69.48,80,0,3.44
